track_id,duration,key,loudness,mode,tempo,time_sig
TRAFXEY128F148AECD,265.1424,9,-8.072,0,78.588,3
TRAFXZW128F14B0914,248.71138,9,-9.95,1,150.209,1
TRAFYAV128F42ACA8C,188.94322,4,-9.224,0,134.552,4
TRAFYGA128F425A92C,269.94893,5,-4.357,0,124.973,4
TRAFYGO128F42727E7,260.20526,5,-6.259,0,149.913,4
TRAFYYU128F4229376,148.92363,9,-4.912,1,95.611,4
TRAFZHK128F145E86B,228.62322,5,-4.739,1,104.587,4
TRAFZIM128F427D344,119.71873,5,-10.19,0,127.191,1
TRAFZRL128F428E465,274.59873,7,-6.209,1,131.279,4
TRAGAAF128F9338911,291.13424,3,-12.446,1,93.331,5
TRAGAGQ128E0781352,217.96526,4,-10.011,1,107.657,1
TRAGALM128F4236C86,200.38485,1,-5.167,1,85.012,4
TRAGANK128F428A5CD,113.47546,8,-3.761,1,190.922,3
TRAGAVF128F424829B,151.37914,7,-12.581,1,112.88,4
TRAGBHV128F4295074,128.49587,7,-4.625,1,185.409,4
TRAGBND128F92FC400,340.50567,7,-13.807,1,96.311,4
TRAGBOR128F92E1064,508.96934,11,-4.277,1,162.733,4
TRAGBPI128E0792998,524.87791,1,-7.219,1,118.101,4
TRAGCSY128F14546B1,169.66485,11,-3.968,0,148.458,5
TRAGCTZ128F4290974,210.46812,9,-13.644,1,114.382,4
TRAGDCN128F92F9050,261.04118,9,-9.803,1,149.916,4
TRAGDEA128F4279040,220.99546,2,-13.743,1,100.855,4
TRAGDFG128F42934A0,219.74159,2,-4.866,1,139.778,4
TRAGDLM128F4233397,380.682,2,-7.736,1,110.255,5
TRAGDPH128F9344020,145.55383,4,-5.603,1,201.123,4
TRAGDPS128F145F8EE,289.59302,4,-5.247,0,152.0,4
TRAGDRH128F93182E1,79.93424,6,-5.031,0,81.224,5
TRAGDVU12903CDCD8B,261.642,7,-10.294,1,96.716,4
TRAGEAS128F4258B9E,192.62649,0,-17.471,1,96.848,3
TRAGEQI128F429154D,419.68281,11,-6.407,1,91.498,3
TRAGETA128F4272C38,88.58077,5,-3.211,1,203.994,1
TRAGEXH12903CB4C10,152.45016,8,-12.144,1,95.981,4
TRAGFOI128F428E060,244.74077,0,-12.121,1,84.826,5
TRAGFQG128F42418D5,200.98567,7,-8.273,1,90.158,4
TRAGFVT128F92ECB5D,289.2273,0,-5.676,1,162.069,4
TRAGGKN12903CCA8EE,225.14893,1,-5.189,1,200.435,4
TRAGGMY12903CD9533,211.90485,0,-7.033,1,160.598,4
TRAGGVS128F4250CE8,515.36934,4,-4.694,0,129.088,3
TRAGHBP128E0793AF7,313.70404,9,-14.361,0,85.207,5
TRAGHJX128F426F76F,278.96118,9,-5.563,1,80.7,4
TRAGIKK128F42424EF,255.50322,7,-8.247,1,176.16,4
TRAGJPA128F92F9665,316.96934,7,-7.896,1,187.844,4
TRAGJQL128E078E840,278.54322,6,-11.958,1,82.789,5
TRAGJYM128F934B753,117.08036,2,-2.191,1,189.987,4
TRAGKMU128F429757E,187.27138,7,-3.765,1,139.72,4
TRAGKMU128F9305831,182.85669,4,-20.142,0,122.709,4
TRAGKTN128F933C68B,151.01342,7,-10.133,1,131.966,4
TRAGKUI128F92F4698,391.02649,0,-7.078,1,110.897,7
TRAGKXH128F933D9BB,252.55138,11,-15.121,0,85.56,4
TRAGLAE12903CFFEED,364.14649,5,-3.6,1,119.827,4
TRAGLFE128F428566B,257.2273,7,-8.086,1,105.994,4
TRAGLHT12903CCDB86,287.92118,1,-10.166,0,87.013,7
TRAGLKL12903CEDE95,157.57016,10,-8.884,1,157.446,4
TRAGLMS128F425FE0A,203.62404,4,-6.917,1,120.548,4
TRAGLSU128F145FFB2,235.04934,5,-9.642,0,90.507,4
TRAGLZM128F931C995,313.20771,11,-7.465,1,136.767,4
TRAGMXK128F9305A50,181.18485,0,-7.301,1,121.764,3
TRAGNAX128F9313AE8,254.35383,10,-6.367,1,168.36,3
TRAGNBQ128F149CB93,203.91138,2,-3.237,0,140.878,4
TRAGNFZ12903CD04C2,175.90812,1,-5.973,1,90.964,4
TRAGNGY12903C9CD76,176.43057,9,-2.741,0,140.111,4
TRAGNUI128F1471068,204.14649,2,-4.556,1,114.902,1
TRAGOVG128F42A963D,231.73179,2,-6.378,1,110.071,4
TRAGPAF128EF34542A,175.80363,2,-5.911,0,93.061,4
TRAGPEA128F422B47E,51.01669,0,-20.499,1,78.16,1
TRAGPMR128F930C0D8,469.44608,2,-7.033,1,132.598,4
TRAGPZS128F9332248,96.65261,0,-8.518,1,115.954,1
TRAGQBY128F42635B7,280.81587,4,-12.346,0,108.047,4
TRAGQQK128F42561AB,309.52444,2,-18.581,0,84.853,1
TRAGQVO128F145C0AF,84.63628,0,-18.7,1,166.092,4
TRAGROY128F92D2C53,230.37342,2,-12.283,1,139.841,4
TRAGSGF128E0780CA7,274.41587,2,-7.446,1,134.027,4
TRAGSIX128F92E0933,239.20281,0,-3.587,1,149.551,1
TRAGSJK128F1491F0A,330.63138,7,-8.366,1,77.99,4
TRAGSJQ128F149EF8D,171.59791,9,-4.029,1,93.458,1
TRAGSZA128F146A11A,253.12608,4,-8.662,1,116.36,4
TRAGTNK128F14732E1,265.84771,9,-9.532,1,155.996,4
TRAGTUF128F42297F1,182.22975,0,-8.666,1,100.032,4
TRAGVAO128F4289B5D,298.00444,6,-5.16,0,87.747,4
TRAGVGB128F423098D,266.03057,1,-9.116,1,115.508,4
TRAGVRL128F4264526,328.56771,9,-11.037,1,81.947,4
TRAGWDA128F1473193,181.65506,7,-9.249,1,116.024,4
TRAGWJK12903CE640F,267.59791,10,-13.306,0,73.507,5
TRAGWMO12903CFD994,159.4771,7,-4.732,1,112.421,1
TRAGWTT128F148CF2C,332.93016,10,-8.416,1,119.461,4
TRAGXNU128F932C7D8,96.10404,0,-12.715,1,106.216,3
TRAGXUZ128F9311745,80.03873,1,-13.136,1,196.303,4
TRAGYDZ12903D0957F,283.66322,10,-7.589,1,125.994,3
TRAGYJM128EF3466D2,220.70812,2,-3.868,1,253.357,4
TRAGYKT128F92F5D8A,162.55955,7,-5.837,0,84.283,4
TRAGYXL128F92F9FCB,237.60934,9,-5.88,1,103.218,4
TRAGZCW128EF34B85B,285.67465,0,-10.084,1,130.042,4
TRAGZHM12903CAEF3A,295.31383,7,-4.638,1,121.955,4
TRAGZOK128F14ADF45,262.21669,1,-6.949,0,101.004,4
TRAHBOC128F9322A62,228.93669,2,-5.376,1,177.563,3
TRAHBOV128F92EF77A,172.30322,4,-6.485,0,123.976,4
TRAHBQT128F4213403,104.93342,1,-5.625,0,60.017,1
TRAHCBD128F9336A3E,169.53424,4,-5.914,1,163.748,7
TRAHCHN128F4276D58,222.92853,7,-5.057,1,118.056,4
TRAHCRI128F4255C6E,254.58893,9,-16.261,1,142.479,4
TRAHCVT128F4282806,398.44526,1,-9.244,1,150.3,4
TRAHEQC128F42153D6,279.24853,0,-6.213,1,124.008,4
TRAHFAH12903CA7F20,243.1473,6,-7.414,0,126.631,4
TRAHFCR128F422A375,277.39383,10,-10.87,0,179.987,4
TRAHFHR12903CCCAF8,127.4771,2,-2.445,1,161.874,1
TRAHFOU128F42B3F2A,79.93424,0,-22.214,1,50.059,4
TRAHFYH128F92CE223,678.76526,11,-4.002,0,140.112,4
TRAHHMV12903CD0B0D,228.38812,6,-5.98,0,122.988,4
TRAHHSV128F42374E3,245.44608,10,-12.785,1,244.366,4
TRAHIJE128F4243356,149.36771,8,-12.625,1,177.866,1
TRAHIPA128F4279744,207.56853,9,-11.622,1,171.648,4
TRAHIXN128F147F25D,143.15057,7,-7.293,1,116.122,4
TRAHJCI128F92FFB38,219.76771,5,-16.205,1,107.905,4
TRAHJPC128F4268DC7,269.97506,1,-8.704,0,84.631,5
TRAHKMS128F934B09E,235.65016,10,-3.053,0,115.418,4
TRAHKRO128F9320EA7,219.89832,4,-3.926,1,165.224,3
TRAHKUS128F425ABD8,244.87138,5,-14.587,1,59.17,1
TRAHLDM128F933A3B1,319.00689,9,-14.886,0,109.305,5
TRAHLIF128F92E9CCF,280.39791,1,-5.174,1,144.022,4
TRAHLNJ128F4214527,237.322,4,-8.361,0,128.502,3
TRAHLVW128F426684F,233.06404,2,-9.433,1,199.826,4
TRAHMIV128F14693DC,283.24526,5,-6.951,1,97.882,4
TRAHNPU128F42AEE9C,101.74649,1,-6.905,0,96.686,4
TRAHOOP128F42B62AB,366.05342,2,-6.426,1,110.57,3
TRAHORF12903CDA9FB,163.00363,2,-4.993,1,160.051,4
TRAHPBE128F93071CF,250.5922,9,-3.082,1,192.027,4
TRAHPHY128F9345BA0,248.99873,0,-7.181,0,124.332,4
TRAHQYK128F426A82F,284.9171,7,-5.068,1,173.985,4
TRAHRRS128F4282F7A,251.402,7,-7.225,1,121.795,4
TRAHSAW128F4253EFC,180.03546,7,-8.537,1,158.404,3
TRAHSQL128F4288AC7,129.69751,10,-5.995,0,92.236,4
TRAHSTL128F931708D,265.58649,4,-8.723,1,93.001,4
TRAHTZN128F421A41F,208.14322,0,-5.384,1,140.595,4
TRAHUQT128F4281228,119.7971,11,-5.535,0,161.909,4
TRAHUZS12903C9D9DD,159.76444,2,-10.012,0,128.961,3
TRAHVUK128F1456988,237.58322,1,-2.664,1,94.819,4
TRAHVWT128F148D428,159.26812,6,-11.498,0,173.423,4
TRAHVZW128F146477A,291.39546,1,-5.765,1,179.406,4
TRAHWBP12903CAEBFC,336.16934,3,-3.832,1,127.817,4
TRAHWMN128F145DB77,165.27628,10,-13.718,1,198.118,1
TRAHWSF128F934B190,82.9122,9,-16.673,1,64.259,1
TRAHXEG128F428F1EC,231.33995,9,-9.018,1,88.942,4
TRAHXGG128F9350452,185.93914,9,-6.738,0,210.691,4
TRAHXJE12903CB8095,130.71628,7,-14.945,1,137.959,1
TRAHXWI128F428B7DA,231.54893,8,-9.781,1,103.046,4
TRAHYDH128F9325200,200.35873,2,-4.793,1,98.784,4
TRAHYMJ128E0787801,367.01995,0,-5.278,1,88.57,4
TRAHYON12903CC36EF,238.10567,9,-10.133,0,77.885,4
TRAHZIL12903CF1DC2,189.3873,5,-16.111,1,164.641,1
TRAHZMM128E07838FF,257.25342,2,-4.925,1,93.156,4
TRAIACZ128F428C60A,204.5122,6,-11.38,1,95.098,4
TRAIAIH128F9308AC7,199.54893,9,-5.585,1,140.186,4
TRAIAJU128F42581EF,208.69179,11,-7.105,0,136.89,4
TRAIATD128F9331CD6,283.89832,1,-7.275,0,90.199,4
TRAIBXJ128F4260700,251.14077,2,-10.086,1,102.829,4
TRAIBXQ128F425E6A5,225.27955,11,-6.205,0,127.006,4
TRAICIL128F42598E2,204.77342,8,-5.013,1,127.811,4
TRAICIO12903CBD65B,205.19138,2,-5.192,1,129.333,4
TRAICJQ12903CF2681,459.33669,1,-7.57,1,115.37,4
TRAIDIU128F92F11C7,259.3171,1,-5.2,1,169.722,4
TRAIELD128F92DC682,168.82893,7,-6.538,1,125.875,1
TRAIFSM128F42722F1,168.95955,1,-4.017,1,151.844,4
TRAIGSC128F933BBD7,189.3873,10,-8.789,1,148.633,1
TRAIGYC128F93474E4,183.17016,2,-8.579,1,159.036,4
TRAIHFF128EF351817,192.57424,1,-7.98,1,110.28,4
TRAIHZO12903CC4C78,255.32036,7,-22.073,1,128.835,4
TRAIIOG12903CD02C5,123.42812,0,-9.926,1,133.582,4
TRAIISE128F42AE299,193.74975,7,-6.108,1,141.729,4
TRAIJMG12903D08168,163.13424,2,-9.429,0,85.82,3
TRAIJWN12903CF2C76,174.28853,6,-3.731,1,82.69,4
TRAIKBB128F428AD73,125.67465,4,-9.089,0,124.916,4
TRAIKSH128E07816DF,315.08853,7,-9.29,1,153.768,4
TRAILKS128F14A3AC9,161.51465,10,-5.095,0,78.971,4
TRAILLW128F4278C90,231.00036,5,-13.691,0,139.98,4
TRAILNM12903CD17D2,342.69995,4,-6.635,1,127.932,3
TRAILUH128E0784D6D,195.70893,0,-4.222,0,128.968,4
TRAIMDW128F14B0B75,307.69587,7,-10.44,0,89.941,4
TRAINGP12903C956AD,225.802,5,-7.284,1,165.67,4
TRAINIF128F426416B,236.2771,10,-2.801,0,103.997,4
TRAINYU128F4246BD1,327.6273,4,-4.283,0,175.007,4
TRAIOBB128F146A944,264.93342,6,-8.648,1,128.549,4
TRAIOWX128F14750E5,245.02812,8,-4.675,1,190.102,4
TRAIPBF12903D074F5,109.13914,6,-6.211,0,183.437,4
TRAIPST128F9302AE9,397.60934,5,-7.038,0,131.955,4
TRAIPZY128E0787299,271.46404,0,-5.956,1,119.953,3
TRAIQDI128F92E8E1F,354.76853,5,-11.918,0,153.731,4
TRAIQKO128F92E5970,258.08934,0,-9.38,0,83.73,4
TRAIQMW128E07854BD,268.01587,9,-13.474,0,119.437,4
TRAIQNF128F428386A,319.55546,8,-4.144,0,106.575,4
TRAIQUG128F92F946E,300.01587,0,-5.663,1,198.016,4
TRAIQVJ128F93235B3,367.98649,2,-6.626,1,126.42,4
TRAIRLU128F92D0250,210.38975,1,-7.54,1,81.895,5
TRAISNF128E078B72C,229.69424,7,-20.958,1,151.444,5
TRAISYO128E07888A6,241.65832,3,-9.635,1,131.761,4
TRAISYU128F427F486,273.00526,4,-6.728,0,117.844,4
TRAITDY128F149431C,573.67465,4,-17.629,0,119.712,4
TRAITHR128F42B7E26,228.20526,0,-13.556,1,125.898,3
TRAITRS128F9308142,143.25506,0,-12.682,1,140.903,1
TRAIUPS128F92F2825,352.49587,11,-5.827,0,105.05,1
TRAIUYZ128F425BD2F,249.05098,1,-15.775,0,95.576,4
TRAIVMM128F4266056,176.5873,7,-15.608,1,79.151,4
TRAIVVQ128F146AB17,292.51873,0,-9.915,1,113.636,3
TRAIWNA128F145E2CD,247.95383,11,-17.664,0,119.389,4
TRAIWQJ128F4287A6F,170.70975,7,-5.059,1,139.562,1
TRAIWZZ128F9306AFF,197.53751,2,-4.347,1,80.375,3
TRAIYAT128F931FEA5,280.65914,10,-9.923,0,122.954,4
TRAIYDL128E0791583,235.98975,0,-8.298,1,85.976,4
TRAIZQI128F42A51F9,242.15465,4,-8.702,0,72.884,4
TRAIZUC12903CBBEAC,218.67057,11,-15.429,1,30.048,1
TRAIZWI128F4247EFD,260.51873,3,-6.857,1,45.508,4
TRAJAPH128F4271357,146.83383,4,-10.427,0,152.628,4
TRAJAZP128F4290FF9,262.89587,2,-7.628,1,145.997,1
TRAJBGL128F145C7A8,320.44363,5,-11.415,1,88.072,4
TRAJBJG128F14A1EA1,231.23546,0,-4.818,0,111.541,4
TRAJBSL128F428A021,145.13587,4,-12.653,1,91.318,4
TRAJBTZ12903CB818C,154.74893,0,-9.059,0,177.945,4
TRAJCIR128F146ABA7,189.20444,0,-9.113,0,107.932,4
TRAJCLY128F930F893,255.84281,1,-7.532,1,121.871,4
TRAJDGB128F42882AC,366.39302,8,-6.788,0,177.662,4
TRAJDRG128F4217923,342.7522,11,-14.419,1,87.557,5
TRAJDTK128F429FFDF,121.73016,11,-12.744,1,151.73,3
TRAJEBQ128F146E00E,220.42077,9,-2.588,1,150.23,4
TRAJEZT128E0795DF3,366.28853,9,-13.018,0,131.948,4
TRAJFDU128F426A5F4,213.13261,7,-5.382,1,91.922,4
TRAJFFF128F429874A,215.82322,1,-4.176,0,164.002,4
TRAJFMH12903D052DC,219.68934,0,-10.208,1,93.376,3
TRAJFQF128F92E354E,252.65587,1,-7.825,0,151.699,4
TRAJFRJ128F9328FF1,237.66159,2,-4.651,1,151.284,4
TRAJGGP12903CCE582,187.97669,2,-10.085,1,63.359,5
TRAJHCO128F42570C1,215.90159,1,-4.475,1,102.828,4
TRAJHCS128F93192B5,184.76363,1,-11.242,0,126.31,5
TRAJHDR128F92FA863,341.68118,10,-7.422,1,112.063,3
TRAJHEE12903CB937A,238.49751,2,-10.996,1,182.247,4
TRAJHHE128F146815C,286.82404,9,-6.615,1,134.741,4
TRAJHYF128F1451DDF,277.08036,7,-13.095,1,84.186,7
TRAJIIR128F149AE01,285.1522,10,-7.613,0,182.198,4
TRAJIUK128F42668E6,285.3873,1,-10.181,0,169.866,3
TRAJJPB128F1456D6A,237.7922,5,-5.345,0,120.716,3
TRAJKMI128F4281107,231.18322,7,-8.029,1,90.038,3
TRAJLEC128F93385A1,236.09424,9,-11.326,0,119.035,4
TRAJLNF128F422658C,214.30812,9,-10.304,1,171.463,4
TRAJLOY128F92E4EAF,294.73914,1,-10.647,0,101.303,4
TRAJMEL128F4262B4A,229.8771,10,-9.406,1,125.676,1
TRAJMQE128F9322DDD,179.09506,7,-5.15,1,105.498,4
TRAJMZL12903CA4807,192.44363,7,-4.43,0,147.904,4
TRAJNFM128F42A625C,245.68118,3,-8.238,1,168.268,3
TRAJNWY128E078907F,312.08444,11,-8.775,0,119.562,4
TRAJOIH128F14B08F7,208.14322,0,-11.865,1,98.528,4
TRAJPIK128F1460C83,183.90159,6,-3.737,1,99.487,5
TRAJPIQ128F14819A8,277.02812,1,-6.425,1,119.813,4
TRAJPPJ128F1497140,172.77342,9,-10.853,1,159.081,4
TRAJPPX128F4259FD4,203.91138,9,-6.267,1,183.907,4
TRAJRBF12903CDCA3F,245.13261,9,-6.776,1,100.034,4
TRAJRTY128F426CF1F,156.62975,9,-13.056,1,96.695,3
TRAJSFB128F4270AED,142.73261,7,-9.865,1,124.877,4
TRAJSNU128F92F2AC0,222.01424,1,-5.278,1,99.124,4
TRAJSOQ128F92C6A6B,285.28281,9,-8.879,1,127.469,4
TRAJSQA128F4263330,156.55138,4,-8.038,1,127.792,1
TRAJSRH128F425DDC7,230.55628,10,-4.883,1,87.992,4
TRAJTDG128E0792698,275.04281,7,-3.574,0,103.652,4
TRAJTYX128F145AD24,197.82485,2,-11.292,0,142.88,4
TRAJUPF128F4231A2C,188.94322,1,-5.322,1,125.528,5
TRAJUPI128F9324529,205.87057,2,-4.12,1,91.463,4
TRAJXBS12903CDCE2C,229.8771,10,-5.443,0,140.202,4
TRAJXNB128F4261F43,304.71791,5,-7.269,1,227.161,4
TRAJXOF128F933407C,232.07138,8,-4.252,1,120.309,4
TRAJZCH128F933D2B7,168.85506,1,-9.515,1,197.213,1
TRAJZVL128F9342662,164.12689,2,-7.928,1,90.245,3
TRAJZYI128F424B412,163.26485,4,-12.778,1,114.135,1
TRAKAFU12903CB4234,52.55791,8,-3.564,1,203.211,1
TRAKAGL128F148B3B7,210.28526,2,-10.223,1,128.262,3
TRAKARY128F427253E,246.85669,2,-4.544,1,145.711,4
TRAKBON128F9311039,183.17016,7,-11.553,1,185.333,4
TRAKCAE128F92DACD8,197.25016,6,-12.472,0,134.237,4
TRAKCFG128F149D9B7,182.33424,11,-9.068,1,168.849,4
TRAKCNI128F427BA71,227.65669,8,-13.342,0,170.047,4
TRAKDCQ128F42A247A,281.33832,6,-8.762,1,83.856,3
TRAKDDB128F92D168A,274.72934,0,-9.727,0,164.594,4
TRAKDMK128F92F9AFC,318.87628,9,-5.48,1,122.926,4
TRAKEBX128F423A5FA,215.06567,10,-8.005,1,157.759,4
TRAKFSV128F4257C10,125.46567,1,-5.059,1,110.972,4
TRAKFYU128F4283EB5,195.65669,6,-3.813,1,91.562,4
TRAKGAX128F4264182,253.12608,2,-10.744,0,98.679,4
TRAKGDZ12903CE4867,224.41751,7,-3.487,0,143.837,7
TRAKGGU128F428D83C,225.38404,7,-4.799,1,199.917,7
TRAKHUW12903CF0048,317.12608,7,-6.748,1,95.138,1
TRAKHXX128E07877EB,240.19546,0,-2.267,0,112.961,4
TRAKHYP128E0792F07,208.32608,4,-7.852,1,95.738,4
TRAKIJI128F42494D1,333.5571,8,-5.743,1,163.35,4
TRAKJTB128F148C560,223.4771,1,-9.436,0,197.741,4
TRAKJYQ128F934B22E,250.67057,11,-8.951,0,148.234,4
TRAKKOH128F42AF40E,211.80036,4,-10.447,1,201.792,4
TRAKLEZ128F4270649,251.16689,2,-10.512,1,153.396,3
TRAKLHO128F42BA554,272.43057,9,-8.242,1,141.808,1
TRAKLML128E07999DA,208.5873,2,-8.226,1,109.287,1
TRAKMGY128F4269E37,131.81342,6,-11.011,0,87.653,4
TRAKMLM128F14932B0,215.82322,9,-9.767,1,133.624,4
TRAKMUO128F4215890,263.81016,9,-7.06,1,141.22,4
TRAKOAK128F4248629,171.2322,1,-3.326,1,181.747,1
TRAKOEB128F1478783,214.88281,8,-4.504,1,109.45,3
TRAKOPE128F421CE6A,148.40118,7,-9.38,1,91.637,3
TRAKORW128F1484DF0,10.34404,10,-32.742,1,61.878,7
TRAKOXF128F1477B81,208.87465,2,-12.217,1,127.592,1
TRAKPET128F92FD69F,193.54077,10,-13.339,1,120.563,1
TRAKPJC128F4258613,241.37098,2,-5.199,1,156.523,4
TRAKPSJ128F146BFC2,188.89098,4,-8.239,0,77.41,3
TRAKPSR128F146A1DC,274.28526,10,-7.158,1,125.978,4
TRAKPUY128F4271101,193.09669,8,-8.596,1,115.126,3
TRAKQEA128F1495E21,210.70322,4,-9.754,1,119.956,4
TRAKQFZ128F429D3C9,342.83057,11,-12.896,0,107.542,4
TRAKQXJ128F147A028,187.03628,1,-4.183,1,170.046,4
TRAKREH128F42750C6,164.20526,5,-3.856,0,134.804,4
TRAKRQK12903CB3006,216.81587,4,-6.352,1,196.13,4
TRAKRQW128F427D6E3,256.83546,1,-6.024,1,117.198,4
TRAKRXM128F4250E33,135.49669,0,-11.575,1,201.953,1
TRAKRXN128F42670BE,260.75383,0,-7.329,1,121.147,4
TRAKSPS128F933B3D9,252.86485,5,-8.328,0,241.892,3
TRAKTFQ128F145698C,315.01016,10,-3.05,0,74.162,3
TRAKTWZ128EF35E206,235.41506,8,-11.761,0,116.195,4
TRAKTZY128F148C55C,235.51955,4,-9.356,1,97.544,4
TRAKUJS128F14668E5,154.85342,2,-3.865,1,122.125,4
TRAKUKL128F4295046,317.36118,2,-11.88,1,163.922,4
TRAKVNJ128F932AF0F,233.37751,10,-14.751,1,124.656,4
TRAKVSG128EF34E609,255.65995,4,-12.924,0,85.949,4
TRAKWNL12903CC37B6,454.16444,9,-10.321,1,132.972,4
TRAKWTG128F42454E2,147.48689,9,-5.072,1,120.697,4
TRAKWXS128F930F798,211.90485,8,-16.794,0,126.747,1
TRAKWXV128F42889FB,200.33261,2,-4.522,1,141.741,4
TRAKWZL128F93346EE,232.98567,4,-4.297,0,166.057,4
TRAKXIR128F92CF85A,162.37669,4,-11.528,1,69.222,3
TRAKXLR128F9308F5A,172.90404,0,-7.971,1,101.409,4
TRAKXMS12903CB36F2,293.66812,6,-5.21,0,85.141,4
TRAKXPA12903CA8B1A,124.29016,9,-7.854,1,158.955,3
TRAKXPE128F1462FF2,221.88363,10,-9.612,1,118.096,4
TRAKXYJ128F42525ED,179.09506,4,-5.439,0,110.791,5
TRAKYON128F429470C,224.39138,3,-10.322,1,122.503,4
TRAKYWY128F9310CF4,250.8273,2,-14.748,1,122.428,4
TRAKYXS128F4248FE3,169.84771,4,-4.373,0,179.51,4
TRAKZHN128F426C3D2,217.23383,11,-11.719,1,148.358,1
TRAKZMB128F427B44F,217.73016,2,-5.791,1,114.934,4
TRALAHF128F4248198,230.71302,2,-6.467,1,150.08,4
TRALAKV12903CBD7F6,441.52118,2,-10.155,1,138.831,4
TRALAZG128F93170BF,183.64036,7,-12.055,0,123.278,3
TRALBFX12903D00703,246.04689,2,-3.263,1,140.238,7
TRALBIA128F4272082,203.78077,1,-3.092,1,132.021,4
TRALCCO12903CEBB97,260.62322,7,-12.502,1,142.857,4
TRALDDK128F9300AC5,329.7171,9,-9.458,0,126.947,7
TRALDEZ128F4265BF7,291.13424,2,-8.978,1,122.754,4
TRALDSB12903CB4242,205.63546,1,-8.644,1,113.557,4
TRALDUE128F9312AF2,284.1073,9,-5.519,1,107.998,4
TRALDWN128EF33FB6E,283.32363,2,-4.422,1,113.608,4
TRALECB128F42A35E8,245.7073,9,-7.786,1,92.025,3
TRALEER128F4268E6D,187.42812,6,-8.821,1,88.878,4
TRALENK128F92F39E9,88.89424,1,-7.545,1,156.605,1
TRALEPN128F9311179,141.13914,1,-4.526,1,144.955,4
TRALFBU12903CC030F,258.29832,3,-7.009,0,102.126,4
TRALFLE128F92E166E,111.15057,7,-23.367,1,65.896,4
TRALGCD128F42A6346,174.88934,2,-5.797,1,101.883,4
TRALGJT12903CC460F,242.25914,11,-6.355,0,96.037,4
TRALHIQ12903D00496,179.17342,0,-4.011,1,136.021,4
TRALHMS128F930C08C,174.75873,1,-3.373,1,156.924,4
TRALIHU12903CFF040,185.44281,10,-12.172,0,47.682,4
TRALIIP128F4246C80,201.82159,5,-6.444,1,135.801,7
TRALIQF128F930B7B0,238.13179,1,-1.714,1,86.928,4
TRALJAZ128F933DE4A,256.9922,4,-17.289,0,159.184,1
TRALJBT128F4266FD8,211.56526,6,-1.81,0,104.796,4
TRALJKN128F92C5F5E,237.16526,8,-5.643,1,104.039,4
TRALJVQ128F428C764,261.17179,5,-6.182,1,92.186,4
TRALKBS128F423BB4C,377.86077,8,-6.893,0,121.957,4
TRALKHJ128F92E9D36,124.52526,0,-18.57,1,163.942,1
TRALLAR128F933C692,190.04036,4,-10.368,1,127.987,4
TRALLKK128F427B064,98.2722,11,-5.197,1,130.869,4
TRALLOU12903CC36FE,90.46159,5,-11.372,1,135.487,4
TRALLQJ128F933C68A,245.10649,2,-9.623,1,131.04,4
TRALLQX12903CD838C,278.7522,7,-9.399,1,160.976,4
TRALLRJ128F428CB6F,180.32281,2,-5.958,1,100.917,1
TRALLSP128F148AD75,282.61832,7,-3.834,0,69.737,4
TRALMTD128E07862AC,185.83465,0,-7.184,1,94.146,4
TRALMYT12903D0954C,128.67873,3,-8.46,1,134.931,1
TRALNJR128F145AC96,247.7971,9,-15.059,1,100.788,4
TRALNOD128F4264AEB,345.67791,6,-12.23,0,99.978,3
TRALOBE12903CDA6C5,506.27873,6,-11.59,0,136.003,4
TRALOUF128F422F329,256.46975,7,-3.573,1,132.962,4
TRALPGW12903CAFFB5,143.882,7,-5.983,1,166.03,4
TRALPKG12903CDCA8A,221.6224,7,-5.176,0,118.956,4
TRALPOE128F4272278,266.762,2,-10.423,1,120.023,3
TRALPQV128F424F989,335.17669,11,-9.322,1,111.016,4
TRALQGZ128F146F500,295.07873,7,-7.272,1,137.806,1
TRALRKL128F427B6EB,214.07302,4,-4.964,0,160.153,4
TRALROP128F92CA9CC,274.65098,7,-4.203,1,173.983,4
TRALRPL12903CA71F2,197.58975,4,-10.694,1,83.976,3
TRALRTY128F428BE43,32.41751,5,-14.434,1,118.237,1
TRALSAJ128F92EDC84,263.94077,9,-17.855,1,140.696,4
TRALSOA128F4275F49,262.37342,11,-9.37,0,102.677,4
TRALTKQ128F932DA67,249.46893,2,-5.547,0,100.341,4
TRALTTR12903C9E32E,321.01832,5,-5.328,1,112.68,4
TRALTZZ12903CB7DD0,183.06567,7,-17.312,0,138.094,4
TRALUAQ128F427EB26,209.03138,6,-10.212,0,199.07,7
TRALULA128F932B9D0,508.3424,3,-10.141,1,118.196,4
TRALUTY128F9322DC0,129.48853,1,-11.504,1,146.275,1
TRALWDN128F1456DB7,211.82649,11,-7.076,1,95.991,4
TRALWLU128F428C39A,278.38649,6,-8.737,1,141.733,4
TRALYBV12903CBBB68,108.61669,8,-19.634,1,84.789,1
TRALYLQ128F42710D6,256.57424,1,-7.618,1,146.06,4
TRALYPO128F429C4AF,434.15465,2,-12.869,1,86.051,3
TRALYQN128F42624E1,94.6673,9,-3.199,0,116.438,1
TRALYZR128F92CDD86,246.09914,2,-9.088,1,99.003,4
TRALZIG12903CBCD0C,219.84608,8,-5.155,0,87.572,5
TRALZTM128F92EC5F0,274.57261,1,-7.722,1,120.047,4
