track_id,duration,key,loudness,mode,tempo,time_sig,seg1pitch1,seg1pitch2,seg1pitch3,seg1pitch4,seg1pitch5,seg1pitch6,seg1pitch7,seg1pitch8,seg1pitch9,seg1pitch10,seg1pitch11,seg1pitch12,seg2pitch1,seg2pitch2,seg2pitch3,seg2pitch4,seg2pitch5,seg2pitch6,seg2pitch7,seg2pitch8,seg2pitch9,seg2pitch10,seg2pitch11,seg2pitch12,seg3pitch1,seg3pitch2,seg3pitch3,seg3pitch4,seg3pitch5,seg3pitch6,seg3pitch7,seg3pitch8,seg3pitch9,seg3pitch10,seg3pitch11,seg3pitch12,seg4pitch1,seg4pitch2,seg4pitch3,seg4pitch4,seg4pitch5,seg4pitch6,seg4pitch7,seg4pitch8,seg4pitch9,seg4pitch10,seg4pitch11,seg4pitch12,seg1timbre1,seg1timbre2,seg1timbre3,seg1timbre4,seg1timbre5,seg1timbre6,seg1timbre7,seg1timbre8,seg1timbre9,seg1timbre10,seg1timbre11,seg1timbre12,seg2timbre1,seg2timbre2,seg2timbre3,seg2timbre4,seg2timbre5,seg2timbre6,seg2timbre7,seg2timbre8,seg2timbre9,seg2timbre10,seg2timbre11,seg2timbre12,seg3timbre1,seg3timbre2,seg3timbre3,seg3timbre4,seg3timbre5,seg3timbre6,seg3timbre7,seg3timbre8,seg3timbre9,seg3timbre10,seg3timbre11,seg3timbre12,seg4timbre1,seg4timbre2,seg4timbre3,seg4timbre4,seg4timbre5,seg4timbre6,seg4timbre7,seg4timbre8,seg4timbre9,seg4timbre10,seg4timbre11,seg4timbre12,seg1loudness1,seg2loudness1,seg3loudness1,seg4loudness1,seg1loudness_time1,seg2loudness_time1,seg3loudness_time1,seg4loudness_time1
TRAQBVO128F425D1F9,275.19955,6,-6.73,0,120.029,7,0.406522556391,0.531304511278,0.299255639098,0.331571428571,0.303552631579,0.234586466165,0.382778195489,0.26515037594,0.460710526316,0.336804511278,0.245097744361,0.484,0.390131578947,0.536676691729,0.291206766917,0.303864661654,0.358522556391,0.260364661654,0.428071428571,0.278936090226,0.439327067669,0.356187969925,0.245710526316,0.486736842105,0.404327067669,0.588593984962,0.381872180451,0.240763157895,0.361545112782,0.266733082707,0.374654135338,0.277958646617,0.327176691729,0.36627443609,0.242830827068,0.503845864662,0.366545112782,0.54469924812,0.286026315789,0.332259398496,0.335654135338,0.230037593985,0.422233082707,0.265018796992,0.501052631579,0.407823308271,0.238691729323,0.475687969925,43.3304661654,42.9386315789,-40.8739210526,34.8529172932,2.68866917293,1.42669172932,-1.19183458647,-11.3248721805,-8.13144360902,11.4385,7.10598120301,-1.25043233083,47.0421353383,39.236924812,-6.30844360902,23.4529924812,17.0563834586,-16.9511390977,3.98229323308,-9.53021428571,-3.91314661654,7.6554924812,8.25403383459,-2.56762406015,47.625093985,35.596556391,15.9252781955,19.3022706767,22.0838496241,-21.0070676692,5.00140225564,-11.6949661654,-2.89012781955,2.79919924812,9.30514285714,-0.365458646617,46.7951879699,33.098537594,16.2639285714,28.3005676692,12.011424812,-11.9583421053,7.65502255639,-14.7952556391,0.784131578947,6.37369172932,8.16252631579,1.3789887218,-9.63578195489,-7.62458646617,-7.71912030075,-8.08939849624,0.039959887218,0.0341111278195,0.0348335338346,0.0363553007519
TRAQCFH128F92FE30F,267.36281,1,-4.41,0,160.071,4,0.494935483871,0.671652329749,0.328519713262,0.337591397849,0.31888172043,0.251620071685,0.353777777778,0.34523297491,0.575845878136,0.46776344086,0.360573476703,0.382985663082,0.48376344086,0.669849462366,0.338946236559,0.314064516129,0.298727598566,0.262835125448,0.368189964158,0.416193548387,0.627878136201,0.51546953405,0.377465949821,0.367512544803,0.468709677419,0.629989247312,0.305064516129,0.317813620072,0.317569892473,0.244795698925,0.333537634409,0.353716845878,0.568562724014,0.509132616487,0.394186379928,0.383609318996,0.425627240143,0.627888888889,0.313921146953,0.35153046595,0.309433691756,0.212114695341,0.327727598566,0.329605734767,0.574516129032,0.461415770609,0.3310609319,0.358068100358,49.1684050179,51.8169641577,3.87040501792,-5.94462724014,21.5400107527,-11.0181111111,11.4887634409,7.29041935484,-0.853738351254,12.7362258065,-8.97860573477,4.76388888889,49.5669139785,44.5375089606,0.610333333333,-3.41235483871,14.7300286738,-7.75635125448,7.00010394265,8.726,-2.42755197133,15.2803548387,-10.1947168459,3.72045519713,49.9490609319,43.9186666667,7.09192473118,-2.46783154122,21.1545770609,-9.40482078853,4.75517562724,7.78362365591,-0.7369390681,16.3099784946,-7.82231182796,4.05167383513,50.5801218638,48.8540824373,18.7817598566,-6.14448028674,22.7692401434,-15.200046595,-3.10328315412,6.34126523297,3.15760215054,15.1850501792,-8.72458422939,6.10007885305,-7.11228315412,-6.46672401434,-6.25276702509,-6.29378494624,0.0798302150538,0.0549908243728,0.0578731899642,0.0638449820789
TRAQCXM128F4230BAD,241.26649,4,-10.277,1,71.911,1,0.27462244898,0.501326530612,0.288867346939,0.306030612245,0.353265306122,0.193142857143,0.354209183673,0.225642857143,0.376607142857,0.263290816327,0.195801020408,0.265734693878,0.428979591837,0.426204081633,0.333846938776,0.267510204082,0.410147959184,0.184005102041,0.30237755102,0.259591836735,0.342265306122,0.361321428571,0.217153061224,0.41962755102,0.570668367347,0.457173469388,0.295346938776,0.247280612245,0.379775510204,0.245852040816,0.315056122449,0.305316326531,0.367882653061,0.359642857143,0.367663265306,0.404132653061,0.40168877551,0.372433673469,0.37312244898,0.321168367347,0.502076530612,0.289163265306,0.360515306122,0.327505102041,0.34143877551,0.379112244898,0.274239795918,0.49512244898,40.1391989796,-15.6670969388,8.00404591837,-18.615877551,-21.9459591837,2.66449489796,-23.2290816327,-3.30423979592,0.120525510204,-6.23491836735,-3.67983163265,9.43842857143,44.2906326531,-9.84444897959,13.7204744898,-20.9843469388,-29.3800306122,1.86556122449,-25.8406479592,-2.69122959184,6.88110714286,-1.2887244898,-3.11955102041,7.56098979592,42.1837142857,-28.3719591837,17.6290510204,0.376025510204,-11.7032346939,8.72822959184,-28.7617346939,7.02210714286,-3.43110204082,0.399494897959,-2.05771938776,9.77279081633,44.1420306122,-15.4616071429,0.217913265306,-11.8020153061,-7.32005612245,1.97278061224,-26.4366683673,0.654209183673,-1.52366326531,3.76894387755,-3.09061734694,13.0991020408,-16.1546122449,-12.3257091837,-13.4906173469,-11.8694897959,0.0826172959184,0.0920408673469,0.0629778571429,0.0746075
TRAQDBO128F92ED2AC,233.74322,4,-3.734,0,114.127,4,0.328138211382,0.304552845528,0.492674796748,0.228967479675,0.401325203252,0.192845528455,0.198666666667,0.346243902439,0.23043902439,0.637463414634,0.231756097561,0.304243902439,0.538471544715,0.442861788618,0.400886178862,0.295268292683,0.442504065041,0.342422764228,0.290869918699,0.44756097561,0.384983739837,0.635666666667,0.342024390244,0.326756097561,0.44006504065,0.362317073171,0.499845528455,0.308170731707,0.458707317073,0.254601626016,0.21725203252,0.30774796748,0.238642276423,0.513780487805,0.27462601626,0.282569105691,0.419756097561,0.339796747967,0.466731707317,0.246983739837,0.496398373984,0.306756097561,0.234756097561,0.317292682927,0.274138211382,0.681723577236,0.33437398374,0.301097560976,48.2867886179,34.7922276423,31.941699187,5.58502439024,10.0494471545,-9.59716260163,-0.740430894309,-12.3765772358,-1.27204878049,-3.40783739837,0.529479674797,8.90616260163,50.6445528455,35.8599837398,3.68076422764,-8.94505691057,11.1098780488,-21.7908292683,4.18283739837,-1.0313902439,3.70656097561,0.20206504065,-2.59641463415,1.39160162602,52.4649430894,35.6052926829,29.5842764228,-6.71802439024,-2.87939837398,-27.1530081301,0.369772357724,-4.23527642276,6.61764227642,1.20350406504,-1.06520325203,-0.925617886179,52.1757723577,16.7799593496,40.5932357724,5.75962601626,-2.45595934959,-23.3424552846,-6.53720325203,-13.4013902439,16.6240081301,2.35591869919,-0.897024390244,4.52883739837,-7.94029268293,-6.25022764228,-5.15167479675,-5.25043089431,0.0981751219512,0.103083089431,0.0941676422764,0.0752315447154
TRAQDSN128F42934A2,260.93669,8,-6.121,1,122.761,4,0.240157575758,0.397084848485,0.308175757576,0.676448484848,0.289412121212,0.232224242424,0.112496969697,0.161351515152,0.215224242424,0.128278787879,0.285254545455,0.145157575758,0.345666666667,0.481884848485,0.245290909091,0.42636969697,0.201018181818,0.264296969697,0.150175757576,0.2218,0.303927272727,0.146109090909,0.198896969697,0.143187878788,0.317678787879,0.540327272727,0.245357575758,0.388915151515,0.186987878788,0.230860606061,0.162642424242,0.221006060606,0.33136969697,0.133539393939,0.180345454545,0.145406060606,0.310260606061,0.328818181818,0.247896969697,0.623351515152,0.264357575758,0.293890909091,0.198581818182,0.296981818182,0.27863030303,0.198321212121,0.369333333333,0.169842424242,43.5631030303,-5.92386060606,-13.0933818182,4.43052121212,-21.2221030303,-3.0806969697,14.7820181818,-14.5956969697,14.9727393939,-3.74657575758,-0.783163636364,4.76254545455,48.3480848485,19.616569697,-5.18703030303,-11.4980909091,-25.7193575758,-5.68629090909,7.62520606061,-4.77219393939,8.46664848485,-2.54466666667,-3.82698181818,2.78046666667,50.3731393939,19.2079757576,12.4698121212,-10.1916060606,-27.4117454545,-18.4846969697,5.74993333333,-7.36650909091,11.2954121212,1.06806060606,0.265151515152,6.52399393939,50.5787636364,8.16580606061,35.6611212121,-1.41812727273,-27.833,-17.2664848485,5.82861212121,-1.82621212121,12.7153757576,1.22828484848,-0.561981818182,4.00461818182,-12.1499272727,-8.18564848485,-7.01135151515,-6.80892727273,0.0670047272727,0.0635651515152,0.0546046666667,0.0604047878788
TRAQDYJ128F14989F8,150.90893,6,-5.651,1,117.623,4,0.669643356643,0.429342657343,0.321321678322,0.213097902098,0.26827972028,0.474538461538,0.347468531469,0.345076923077,0.247496503497,0.42193006993,0.287356643357,0.446097902098,0.414748251748,0.515335664336,0.292678321678,0.331671328671,0.273405594406,0.282993006993,0.622524475524,0.315006993007,0.404944055944,0.274188811189,0.44486013986,0.436937062937,0.41241958042,0.48672027972,0.303181818182,0.373391608392,0.273636363636,0.289678321678,0.587118881119,0.294755244755,0.433979020979,0.272342657343,0.447405594406,0.501055944056,0.368398601399,0.560041958042,0.323636363636,0.361468531469,0.295356643357,0.310055944056,0.702097902098,0.331251748252,0.349440559441,0.34751048951,0.502902097902,0.393769230769,47.8215034965,-1.19570629371,45.8327972028,1.28529370629,1.00992307692,6.56697902098,-0.880188811189,2.20473426573,11.8724545455,2.71027272727,-0.770412587413,24.9163566434,50.251048951,-9.83896503497,81.754986014,4.22622377622,7.6781048951,10.0336643357,0.215083916084,-0.0675314685315,22.0703566434,-1.44623776224,-4.29612587413,6.13911888112,50.0733496503,-9.18524475524,84.0270909091,13.164020979,4.36232167832,7.14048251748,0.493895104895,-2.26562937063,22.1922517483,2.45501398601,-2.60681818182,6.12156643357,42.4547132867,-13.9388041958,73.7775804196,26.1521048951,18.2465174825,-8.7503986014,12.5452167832,-5.27827272727,23.7714755245,4.6498041958,-2.74283216783,2.4161048951,-8.14997902098,-5.90099300699,-6.09925174825,-14.1459160839,0.0614801398601,0.0730260839161,0.0644093706294,0.0502293706294
TRAQDZZ128F42AF66A,213.60281,1,-10.606,1,130.298,4,0.727524886878,0.86379638009,0.174190045249,0.206185520362,0.177036199095,0.214733031674,0.147316742081,0.155751131222,0.146647058824,0.101542986425,0.09092760181,0.128864253394,0.574334841629,0.806488687783,0.18442081448,0.253864253394,0.24679638009,0.301533936652,0.179773755656,0.190737556561,0.17579638009,0.112131221719,0.105936651584,0.127113122172,0.644416289593,0.807778280543,0.276330316742,0.353393665158,0.320574660633,0.307248868778,0.182171945701,0.190556561086,0.189737556561,0.177004524887,0.173800904977,0.207610859729,0.596280542986,0.740769230769,0.364737556561,0.464714932127,0.444280542986,0.47379638009,0.286909502262,0.318113122172,0.331384615385,0.248909502262,0.261117647059,0.283814479638,41.9594117647,-32.0276832579,-8.26129864253,5.39832579186,2.37507692308,-1.91188235294,17.3257420814,-17.9187963801,0.610199095023,-4.97074660633,-3.34362895928,2.66811764706,41.1669411765,-40.3172081448,-13.59560181,-4.37931674208,2.90257013575,-2.54299547511,18.5408959276,-16.0591266968,2.64694570136,-6.23499547511,-6.34923076923,2.12547963801,42.19760181,-1.42821266968,-13.6262624434,-6.71511312217,11.5004524887,4.95755656109,13.4858959276,5.16247511312,-6.82558371041,0.333615384615,-2.65030316742,5.4260678733,41.7128099548,-14.4283393665,-8.60577375566,-2.22447963801,19.6783348416,5.64517647059,3.5438280543,6.36832579186,-2.10022171946,-6.91549321267,1.31773755656,10.4524208145,-13.2703800905,-13.8390588235,-12.9761131222,-13.0819547511,0.0437879638009,0.0443421266968,0.0517004524887,0.0452259728507
TRAQEKD128F425293D,277.89016,9,-7.319,0,125.05,3,0.245895061728,0.127925925926,0.221067901235,0.089475308642,0.222074074074,0.0963333333333,0.0874320987654,0.228061728395,0.179,0.639234567901,0.17375308642,0.397561728395,0.392987654321,0.322012345679,0.344240740741,0.227314814815,0.523808641975,0.220345679012,0.137808641975,0.207216049383,0.252728395062,0.701611111111,0.240401234568,0.35337037037,0.472796296296,0.281061728395,0.29987654321,0.197030864198,0.506024691358,0.282388888889,0.235901234568,0.385956790123,0.281969135802,0.553765432099,0.208018518519,0.408216049383,0.528185185185,0.306339506173,0.38562962963,0.25887037037,0.562228395062,0.272530864198,0.290512345679,0.426166666667,0.34337654321,0.693592592593,0.235537037037,0.40025308642,33.2053148148,-93.362617284,-36.7534012346,-4.98359876543,-11.4150925926,47.3993580247,-25.2627037037,16.2584382716,-13.0461666667,10.895308642,-26.468537037,1.46716049383,44.1826481481,-67.3715864198,-9.0180308642,-12.6462654321,-36.1178271605,-7.76878395062,-15.662808642,-7.17622222222,-2.05347530864,-1.88043209877,-0.51550617284,-7.5562345679,48.9228518519,-45.6246975309,19.9354382716,-12.1018950617,-21.2964938272,-13.5728703704,-17.413117284,-3.2855308642,-8.77251234568,-4.07409876543,1.37648765432,-0.497907407407,52.9990123457,-22.5446358025,36.9188148148,-13.550154321,-17.4245617284,-26.9818888889,-11.9789876543,-2.22730246914,-6.94377777778,-3.09855555556,4.30067283951,4.68008641975,-19.5392283951,-12.2771296296,-8.36022222222,-5.26494444444,0.0660811728395,0.0528333950617,0.0721634567901,0.126839135802
TRAQEOG128F9353981,277.39383,2,-14.15,1,109.889,3,0.182832369942,0.204115606936,0.33512716763,0.172462427746,0.287323699422,0.146924855491,0.240809248555,0.435132947977,0.224161849711,0.465520231214,0.249445086705,0.269057803468,0.22761849711,0.233578034682,0.371433526012,0.143878612717,0.191930635838,0.157895953757,0.244797687861,0.465693641618,0.238537572254,0.447323699422,0.279705202312,0.242144508671,0.12912716763,0.198716763006,0.306410404624,0.135994219653,0.283693641618,0.135173410405,0.237710982659,0.315208092486,0.228375722543,0.490479768786,0.243121387283,0.253722543353,0.266641618497,0.234479768786,0.380913294798,0.14063583815,0.180317919075,0.127329479769,0.225190751445,0.552375722543,0.230953757225,0.378485549133,0.22612716763,0.233901734104,29.9884450867,-40.9449710983,-6.28850867052,-16.2356589595,-1.42501734104,7.44641618497,-9.49016184971,7.40471676301,-7.00888439306,-1.08877456647,-5.34880346821,6.43665895954,35.3227976879,-30.7886358382,1.35386705202,-14.2103699422,-4.21576300578,8.27523699422,-5.76556069364,-0.424115606936,0.155173410405,-5.27064739884,-8.24542196532,7.26530635838,32.8041965318,-34.7775606936,-12.7892138728,-24.5205780347,-1.70050867052,2.92790751445,-12.6881156069,3.05634682081,3.41404624277,2.2852716763,-6.0304566474,8.59996531792,35.0199190751,-37.6580057803,6.5236300578,-15.2671387283,-12.8067456647,4.90404624277,-20.9239421965,2.2969132948,6.74121387283,-2.1093583815,-6.04674566474,8.88943352601,-25.6299884393,-20.4590982659,-23.5118092486,-21.3117976879,0.0716559537572,0.0804158959538,0.091459017341,0.0935602890173
TRAQEOP12903CA65E2,214.12526,0,-10.65,1,139.95,4,0.513840236686,0.158680473373,0.269396449704,0.113278106509,0.235378698225,0.25024852071,0.157680473373,0.405230769231,0.207035502959,0.342550295858,0.0981893491124,0.20825443787,0.394467455621,0.30701183432,0.401556213018,0.155207100592,0.273550295858,0.307828402367,0.287733727811,0.596633136095,0.311609467456,0.388218934911,0.153520710059,0.152171597633,0.506059171598,0.286355029586,0.345426035503,0.16075739645,0.284094674556,0.315130177515,0.269591715976,0.493136094675,0.232153846154,0.365390532544,0.13799408284,0.173449704142,0.352431952663,0.172674556213,0.306538461538,0.119479289941,0.253325443787,0.338692307692,0.220355029586,0.512680473373,0.233875739645,0.368041420118,0.140366863905,0.150698224852,38.0780828402,-42.9494142012,-3.78598224852,-19.1375621302,2.06926035503,-1.97078698225,-9.12844378698,-5.74640236686,-3.26085207101,-5.66460946746,-0.573201183432,11.9382071006,42.9916331361,-25.3658994083,14.673443787,-15.4975621302,2.09994674556,-10.9942426036,2.78717159763,-6.56846153846,11.7016035503,-1.31719526627,-4.24918934911,3.05747928994,42.0610414201,-29.6699704142,0.786804733728,-21.9292721893,-1.43912426036,-4.78608284024,2.99586982249,-4.01166272189,5.84081656805,-4.24936686391,-4.3114260355,0.0173313609467,40.3707159763,-57.863852071,16.2253195266,-8.21701183432,0.0525621301775,-12.6917633136,-0.142029585799,-3.97160946746,2.74766272189,-3.68866863905,-0.728775147929,3.45305325444,-18.4387633136,-14.3276686391,-14.8283668639,-16.9378579882,0.070446035503,0.0647304142012,0.0827115384615,0.0623170414201
TRAQEUQ128F425282E,321.48853,2,-4.146,1,156.261,4,0.531926315789,0.626857894737,0.674257894737,0.495557894737,0.352636842105,0.283463157895,0.345305263158,0.289894736842,0.315152631579,0.481763157895,0.453284210526,0.378494736842,0.625231578947,0.714952631579,0.737521052632,0.557421052632,0.384147368421,0.296005263158,0.285078947368,0.270273684211,0.303821052632,0.4216,0.435805263158,0.462778947368,0.622473684211,0.709236842105,0.758610526316,0.571321052632,0.398873684211,0.297431578947,0.324268421053,0.279110526316,0.300473684211,0.411294736842,0.391552631579,0.488089473684,0.585668421053,0.630973684211,0.715542105263,0.594184210526,0.451868421053,0.355557894737,0.355973684211,0.299421052632,0.368284210526,0.564968421053,0.514894736842,0.432368421053,52.0344052632,83.7735473684,6.745,-13.8376052632,-60.3537578947,-29.3672315789,21.1409842105,2.27447368421,28.3168842105,13.6543210526,-1.69475789474,8.29417894737,52.6741947368,74.2232052632,-2.97547894737,-19.1783684211,-44.2354052632,-28.2055947368,2.77664210526,-2.28916315789,17.7592105263,11.0416842105,-1.11178421053,9.05177894737,52.6418736842,75.5233473684,-0.9211,-17.3691105263,-44.9858315789,-28.6874894737,6.47270526316,-1.47133157895,19.6626473684,10.6723789474,-0.676584210526,8.92707894737,52.6231736842,77.2393526316,11.3568684211,-13.991,-41.8731842105,-29.8204,11.9099315789,0.634968421053,21.1626052632,9.97784736842,-2.85208421053,4.66563684211,-5.50723684211,-4.94786315789,-5.00097368421,-5.25815263158,0.0771950526316,0.0702094210526,0.0710596842105,0.0806804736842
TRAQEVV128EF34E413,190.9024,5,-4.531,1,91.145,4,0.574038167939,0.476717557252,0.405442748092,0.46293129771,0.485396946565,0.533877862595,0.597015267176,0.517312977099,0.402015267176,0.433679389313,0.505900763359,0.30106870229,0.632312977099,0.506763358779,0.390358778626,0.415641221374,0.46720610687,0.517809160305,0.56127480916,0.521916030534,0.411580152672,0.425480916031,0.488923664122,0.325778625954,0.510312977099,0.483122137405,0.437007633588,0.447030534351,0.371564885496,0.421419847328,0.382404580153,0.423633587786,0.342641221374,0.418030534351,0.464671755725,0.328030534351,0.533816793893,0.499190839695,0.418854961832,0.38520610687,0.406167938931,0.545007633588,0.533832061069,0.53365648855,0.40786259542,0.481900763359,0.534374045802,0.345167938931,51.2846335878,72.0864198473,21.9056564885,-5.39809160305,-16.8934274809,-28.0718320611,2.49508396947,8.40486259542,2.61001526718,11.4240687023,0.634152671756,-7.52790076336,52.1321374046,68.7531145038,22.304259542,-6.89041984733,-16.036221374,-29.0513664122,-0.535625954198,6.02229007634,1.53892366412,10.6758625954,1.87016793893,-10.0780076336,52.3551603053,65.5723206107,25.3073816794,-9.98521374046,-16.4703435115,-28.1195267176,6.96217557252,4.09775572519,6.21266412214,11.9129083969,-3.40628244275,-7.97200763359,53.4765114504,67.8969389313,28.8119312977,-12.4962137405,-12.7949160305,-29.8018396947,7.71801526718,5.0051221374,-3.57623664122,8.90442748092,-3.93863358779,-11.3253740458,-5.88834351145,-5.29209160305,-5.26649618321,-4.61835877863,0.0601049618321,0.0518748091603,0.0928825954198,0.0969034351145
TRAQGLM128EF356DEA,227.76118,6,-6.53,1,90.993,4,0.220170068027,0.429551020408,0.0997278911565,0.133163265306,0.129632653061,0.207006802721,0.496224489796,0.162102040816,0.331802721088,0.113258503401,0.189741496599,0.367285714286,0.184965986395,0.293993197279,0.125761904762,0.220224489796,0.230755102041,0.239034013605,0.49174829932,0.191448979592,0.408952380952,0.136231292517,0.195653061224,0.321972789116,0.215585034014,0.341755102041,0.168244897959,0.22268707483,0.302346938776,0.222544217687,0.458285714286,0.205149659864,0.355517006803,0.294027210884,0.20887755102,0.352231292517,0.230850340136,0.473693877551,0.189204081633,0.284537414966,0.241088435374,0.214129251701,0.590142857143,0.187530612245,0.284387755102,0.147721088435,0.253278911565,0.503680272109,44.8714897959,-29.4463333333,31.2474421769,-7.1157414966,-4.84653061224,-16.7179183673,7.58708163265,-6.61242176871,-2.27665306122,-4.51434693878,0.845068027211,-6.36562585034,49.1606326531,-3.3348707483,0.72612244898,-16.6001292517,3.63119727891,-17.5044489796,-9.59151020408,-6.85642176871,4.18723129252,-3.66974829932,-1.23693877551,-6.22282312925,50.1260612245,6.86106122449,5.07216326531,-14.7983333333,5.06614965986,-20.6992585034,-7.92312244898,-5.94800680272,5.2533537415,-2.23557142857,-1.86101360544,-9.39394557823,51.2692857143,9.36129931973,40.7443673469,-3.58610204082,1.67872108844,-26.1088979592,-6.10646938776,-5.56140136054,3.53519727891,-1.5717414966,1.07648979592,-5.11960544218,-12.3725986395,-8.023,-7.21595918367,-6.59708843537,0.0586980272109,0.0668138095238,0.0615052380952,0.0776138095238
TRAQGMY128F425A2F5,316.76036,0,-8.724,1,145.99,4,0.445101167315,0.254727626459,0.33666536965,0.150723735409,0.27986381323,0.300817120623,0.18406614786,0.417073929961,0.196058365759,0.33713618677,0.154770428016,0.363003891051,0.496980544747,0.279439688716,0.408926070039,0.185435797665,0.332836575875,0.347575875486,0.234420233463,0.478093385214,0.178416342412,0.309140077821,0.164350194553,0.326178988327,0.536949416342,0.358175097276,0.438883268482,0.196622568093,0.362167315175,0.354431906615,0.236785992218,0.471661478599,0.168747081712,0.346750972763,0.150719844358,0.306700389105,0.545856031128,0.31559922179,0.356431906615,0.187101167315,0.394750972763,0.563451361868,0.283840466926,0.529891050584,0.145840466926,0.257167315175,0.128019455253,0.285875486381,40.8472801556,-26.3523968872,23.6340622568,-0.579023346304,15.1386070039,-21.0403463035,-6.67232684825,-13.1972062257,-4.8676459144,-7.78980933852,7.6549688716,8.97587159533,43.9897198444,-13.8688988327,4.36735019455,-1.66188715953,17.8788404669,-18.8908988327,-5.88273151751,-14.3761050584,-6.6659922179,-7.51193774319,7.02338910506,8.68862645914,47.2222412451,-15.6373696498,24.8601361868,0.331614785992,19.6284474708,-18.8332607004,-2.58594552529,-11.1904980545,-5.21646692607,-9.05291439689,4.51458754864,3.04210505837,48.1486731518,-14.2043346304,43.2822918288,3.98444747082,16.2098871595,-19.0405486381,-1.58026070039,-13.4168871595,4.3190233463,-6.75048249027,4.39042412451,1.55243579767,-15.9069688716,-12.8216498054,-9.98486770428,-9.39440856031,0.0571557976654,0.0493380933852,0.0480931906615,0.0532756420233
TRAQGNV128C7196894,280.00608,9,-5.342,1,117.574,4,0.267722727273,0.464786363636,0.301327272727,0.192831818182,0.316359090909,0.235286363636,0.364959090909,0.190422727273,0.206395454545,0.530109090909,0.166240909091,0.334531818182,0.236836363636,0.427681818182,0.362259090909,0.2056,0.354313636364,0.225113636364,0.319286363636,0.182813636364,0.236018181818,0.515413636364,0.194518181818,0.308790909091,0.258536363636,0.3922,0.333909090909,0.212913636364,0.394922727273,0.276963636364,0.438031818182,0.224295454545,0.291195454545,0.684959090909,0.221963636364,0.343622727273,0.304445454545,0.493822727273,0.461336363636,0.236490909091,0.324586363636,0.305063636364,0.349495454545,0.278036363636,0.256772727273,0.2929,0.156054545455,0.293040909091,47.0855318182,-2.81531818182,-20.5115181818,1.83665,-20.7305136364,-4.96779090909,8.59194090909,-15.3131545455,15.9913045455,-4.1021,-1.70665454545,2.19827272727,49.8408318182,-3.32251363636,3.74288181818,-5.64799545455,-17.7528909091,-16.6796545455,6.70910909091,-11.3247727273,17.3767045455,-1.69593636364,-1.98691818182,-6.08509090909,49.7661772727,-1.63535909091,8.01691363636,3.79987727273,-2.98674090909,-14.0112772727,8.48665454545,-19.5538272727,17.4412545455,-7.59340454545,1.41950454545,-7.61674090909,43.1149136364,3.42107727273,-44.8498272727,7.38752727273,-19.79425,8.43405909091,10.0484045455,-11.2048136364,18.6753545455,-5.90314545455,-4.09929545455,2.63158181818,-8.39894090909,-6.96374090909,-6.85568636364,-11.00025,0.0513028181818,0.0570814545455,0.0516418636364,0.0459706818182
TRAQHCG128E07951DA,263.18322,9,-6.933,1,92.028,4,0.562587458746,0.559755775578,0.374429042904,0.33604620462,0.587630363036,0.42301980198,0.222613861386,0.219567656766,0.332359735974,0.661933993399,0.542,0.401141914191,0.60400990099,0.637584158416,0.405877887789,0.313313531353,0.482273927393,0.34199669967,0.232336633663,0.234438943894,0.33502970297,0.612841584158,0.502339933993,0.403125412541,0.738722772277,0.639726072607,0.309815181518,0.261838283828,0.422118811881,0.322132013201,0.265567656766,0.268844884488,0.310937293729,0.492151815182,0.447603960396,0.481306930693,0.66896369637,0.61296369637,0.349396039604,0.344128712871,0.553884488449,0.358056105611,0.24299669967,0.242141914191,0.310458745875,0.562171617162,0.485709570957,0.449491749175,42.7594719472,34.896310231,-21.6862310231,-9.17262706271,-11.0014917492,1.8611320132,-12.0270924092,-2.85237293729,-5.74667656766,0.556240924092,-3.12780858086,14.7971056106,44.5878910891,32.1599438944,-25.8206270627,-6.1381320132,-13.7043894389,2.63986468647,-8.105330033,-0.504947194719,-8.32054125413,-0.217722772277,-1.46359735974,11.0370165017,43.683630363,44.8193531353,-32.8995049505,3.36164686469,-7.3611980198,-3.42291749175,-6.1283960396,-0.79695709571,-7.55932673267,-0.144897689769,4.89444884488,9.11891749175,42.3873993399,48.6076963696,-21.4102838284,3.63125082508,-3.98694719472,-9.33826072607,-8.90415511551,1.49731353135,-9.67160726073,3.36722112211,4.79801980198,8.84669966997,-12.8848976898,-10.8434785479,-11.2993036304,-13.1332211221,0.0575887788779,0.0504303630363,0.0448429042904,0.0411418151815
